transaction_id,from_account,to_account,amount,date,method,fir_number,pattern,is_synthetic
TXN00263,AC0056,AC0008,307008.9,2025-06-16,RTGS,FIR-2025-DHA-0165,layering,True
TXN00264,AC0008,AC0015,289206.92,2025-06-17,RTGS,FIR-2025-DHA-0165,layering,True
TXN00265,AC0015,COA011,251087.7,2025-06-19,NEFT,FIR-2025-DHA-0165,cashout,True
TXN00266,VAC0076,AC0027,86637.0,2024-03-05,IMPS,FIR-2024-TUM-0167,deposit,True
TXN00267,VAC0077,AC0009,209065.0,2025-12-21,RTGS,FIR-2025-RAI-0180,deposit,True
TXN00268,VAC0077,AC0009,104532.5,2025-12-21,NEFT,FIR-2025-RAI-0180,deposit,True
TXN00269,AC0009,AC0057,184741.29,2025-12-23,NEFT,FIR-2025-RAI-0180,layering,True
TXN00270,AC0057,COA016,173326.58,2025-12-25,IMPS,FIR-2025-RAI-0180,cashout,True
TXN00271,VAC0078,AC0002,192309.0,2025-02-14,NEFT,FIR-2025-DHA-0185,deposit,True
TXN00272,VAC0078,AC0002,192309.0,2025-02-13,NEFT,FIR-2025-DHA-0185,deposit,True
TXN00273,AC0002,AC0023,182566.62,2025-02-14,NEFT,FIR-2025-DHA-0185,layering,True
TXN00274,AC0023,AC0046,164216.89,2025-02-14,NEFT,FIR-2025-DHA-0185,layering,True
TXN00275,AC0046,AC0038,149996.06,2025-02-15,NEFT,FIR-2025-DHA-0185,layering,True
TXN00276,VAC0079,AC0015,47714.5,2025-06-08,UPI,FIR-2025-KOL-0187,structuring,True
TXN00277,VAC0079,AC0015,45352.08,2025-06-09,UPI,FIR-2025-KOL-0187,structuring,True
TXN00278,VAC0079,AC0015,49419.84,2025-06-11,IMPS,FIR-2025-KOL-0187,structuring,True
TXN00279,VAC0079,AC0015,9154.57,2025-06-13,IMPS,FIR-2025-KOL-0187,structuring,True
TXN00280,VAC0080,AC0015,75820.5,2025-06-09,IMPS,FIR-2025-KOL-0187,deposit,True
TXN00281,AC0015,AC0032,241773.5,2025-06-10,NEFT,FIR-2025-KOL-0187,layering,True
TXN00282,VAC0081,AC0019,103058.5,2025-12-19,NEFT,FIR-2025-KAL-0190,deposit,True
TXN00283,VAC0081,AC0019,103058.5,2025-12-19,NEFT,FIR-2025-KAL-0190,deposit,True
TXN00284,VAC0082,AC0019,51529.25,2025-12-19,IMPS,FIR-2025-KAL-0190,deposit,True
TXN00285,VAC0082,AC0019,51529.25,2025-12-18,NEFT,FIR-2025-KAL-0190,deposit,True
TXN00286,AC0019,AC0041,188618.79,2025-12-21,IMPS,FIR-2025-KAL-0190,layering,True
TXN00287,AC0041,AC0047,173155.39,2025-12-23,IMPS,FIR-2025-KAL-0190,layering,True
TXN00288,AC0047,COA005,147530.53,2025-12-25,NEFT,FIR-2025-KAL-0190,cashout,True
TXN00289,VAC0083,AC0030,41943.83,2024-08-21,IMPS,FIR-2024-TUM-0192,structuring,True
TXN00290,VAC0083,AC0030,45176.75,2024-08-21,IMPS,FIR-2024-TUM-0192,structuring,True
TXN00291,VAC0083,AC0030,40852.86,2024-08-22,UPI,FIR-2024-TUM-0192,structuring,True
TXN00292,VAC0083,AC0030,11284.55,2024-08-23,UPI,FIR-2024-TUM-0192,structuring,True
TXN00293,VAC0084,AC0030,69629.0,2024-08-24,NEFT,FIR-2024-TUM-0192,deposit,True
TXN00294,AC0030,AC0008,234668.0,2024-08-24,NEFT,FIR-2024-TUM-0192,layering,True
TXN00295,VAC0085,AC0012,137088.0,2025-02-27,IMPS,FIR-2025-DAK-0195,deposit,True
TXN00296,VAC0085,AC0012,137088.0,2025-02-28,IMPS,FIR-2025-DAK-0195,deposit,True
TXN00297,AC0012,AC0008,222135.6,2025-02-28,RTGS,FIR-2025-DAK-0195,layering,True
TXN00298,VAC0086,AC0034,72266.0,2024-12-29,NEFT,FIR-2025-BEN-0196,deposit,True
TXN00299,VAC0086,AC0034,36133.0,2024-12-29,UPI,FIR-2025-BEN-0196,deposit,True
TXN00300,VAC0087,AC0034,36133.0,2024-12-27,UPI,FIR-2025-BEN-0196,deposit,True
TXN00301,AC0034,AC0041,112254.31,2024-12-30,IMPS,FIR-2025-BEN-0196,layering,True
TXN00302,AC0041,AC0032,104511.27,2025-01-01,NEFT,FIR-2025-BEN-0196,layering,True
TXN00303,AC0032,AC0030,92505.28,2025-01-03,IMPS,FIR-2025-BEN-0196,layering,True
TXN00304,VAC0088,AC0003,174482.5,2025-08-08,NEFT,FIR-2025-BAG-0199,deposit,True
TXN00305,VAC0089,AC0054,415541.0,2024-12-04,RTGS,FIR-2024-RAI-0201,deposit,True
TXN00306,AC0054,AC0036,384651.92,2024-12-06,RTGS,FIR-2024-RAI-0201,layering,True
TXN00307,AC0036,AC0059,321867.97,2024-12-06,NEFT,FIR-2024-RAI-0201,layering,True
TXN00308,AC0059,COA004,307883.07,2024-12-07,NEFT,FIR-2024-RAI-0201,cashout,True
TXN00309,VAC0090,AC0047,239134.0,2025-04-06,RTGS,FIR-2025-KOL-0204,deposit,True
TXN00310,VAC0091,AC0047,41664.55,2025-04-05,UPI,FIR-2025-KOL-0204,structuring,True
TXN00311,VAC0091,AC0047,47870.58,2025-04-06,UPI,FIR-2025-KOL-0204,structuring,True
TXN00312,VAC0091,AC0047,45343.31,2025-04-06,UPI,FIR-2025-KOL-0204,structuring,True
TXN00313,VAC0091,AC0047,46347.24,2025-04-08,UPI,FIR-2025-KOL-0204,structuring,True
TXN00314,VAC0091,AC0047,40645.61,2025-04-10,UPI,FIR-2025-KOL-0204,structuring,True
TXN00315,VAC0091,AC0047,17262.71,2025-04-10,UPI,FIR-2025-KOL-0204,structuring,True
TXN00316,AC0047,AC0056,417644.34,2025-04-07,NEFT,FIR-2025-KOL-0204,layering,True
TXN00317,AC0056,AC0037,342868.33,2025-04-07,NEFT,FIR-2025-KOL-0204,layering,True
TXN00318,AC0037,AC0049,286623.84,2025-04-07,NEFT,FIR-2025-KOL-0204,layering,True
TXN00319,VAC0092,AC0003,876339.0,2024-02-05,NEFT,FIR-2024-DHA-0212,deposit,True
TXN00320,AC0003,AC0043,749287.6,2024-02-08,NEFT,FIR-2024-DHA-0212,layering,True
TXN00321,AC0043,AC0012,712140.87,2024-02-09,NEFT,FIR-2024-DHA-0212,layering,True
TXN00322,AC0012,COA009,570286.15,2024-02-10,NEFT,FIR-2024-DHA-0212,cashout,True
TXN00323,VAC0093,AC0002,273367.0,2024-08-29,RTGS,FIR-2024-BAL-0215,deposit,True
TXN00324,AC0002,AC0001,257096.47,2024-08-30,NEFT,FIR-2024-BAL-0215,layering,True
TXN00325,AC0001,COA017,232409.63,2024-08-30,RTGS,FIR-2024-BAL-0215,cashout,True
TXN00326,VAC0094,AC0047,241887.0,2025-07-13,NEFT,FIR-2025-BEL-0227,deposit,True
TXN00327,AC0047,AC0053,372769.13,2025-07-14,RTGS,FIR-2025-BEL-0227,layering,True
TXN00328,AC0053,AC0011,327295.26,2025-07-16,NEFT,FIR-2025-BEL-0227,layering,True
TXN00329,AC0011,AC0029,292440.07,2025-07-17,RTGS,FIR-2025-BEL-0227,layering,True
TXN00330,VAC0095,AC0003,94755.0,2024-12-26,NEFT,FIR-2025-MYS-0230,deposit,True
TXN00331,VAC0096,AC0003,47377.5,2024-12-26,IMPS,FIR-2025-MYS-0230,deposit,True
TXN00332,VAC0096,AC0003,47377.5,2024-12-23,IMPS,FIR-2025-MYS-0230,deposit,True
TXN00333,AC0003,AC0051,142214.58,2024-12-26,NEFT,FIR-2025-MYS-0230,layering,True
TXN00334,AC0051,AC0032,129888.13,2024-12-28,IMPS,FIR-2025-MYS-0230,layering,True
TXN00335,AC0032,COA005,113443.25,2024-12-28,NEFT,FIR-2025-MYS-0230,cashout,True
TXN00336,VAC0097,AC0053,41729.38,2025-07-31,UPI,FIR-2025-UDU-0231,structuring,True
TXN00337,VAC0097,AC0053,40987.1,2025-08-01,UPI,FIR-2025-UDU-0231,structuring,True
TXN00338,VAC0097,AC0053,45124.84,2025-08-03,IMPS,FIR-2025-UDU-0231,structuring,True
TXN00339,VAC0097,AC0053,40053.57,2025-08-05,UPI,FIR-2025-UDU-0231,structuring,True
TXN00340,VAC0097,AC0053,43233.32,2025-08-05,IMPS,FIR-2025-UDU-0231,structuring,True
TXN00341,VAC0097,AC0053,48071.03,2025-08-05,UPI,FIR-2025-UDU-0231,structuring,True
TXN00342,VAC0097,AC0053,47407.28,2025-08-06,IMPS,FIR-2025-UDU-0231,structuring,True
TXN00343,VAC0097,AC0053,47636.48,2025-08-06,UPI,FIR-2025-UDU-0231,structuring,True
TXN00344,VAC0097,AC0053,48934.17,2025-08-08,IMPS,FIR-2025-UDU-0231,structuring,True
TXN00345,VAC0097,AC0053,32956.84,2025-08-09,IMPS,FIR-2025-UDU-0231,structuring,True
TXN00346,AC0053,AC0042,385152.84,2025-08-01,NEFT,FIR-2025-UDU-0231,layering,True
TXN00347,AC0042,AC0059,314079.2,2025-08-02,RTGS,FIR-2025-UDU-0231,layering,True
TXN00348,AC0059,AC0050,274317.09,2025-08-03,RTGS,FIR-2025-UDU-0231,layering,True
TXN00349,AC0050,COA007,238756.16,2025-08-04,RTGS,FIR-2025-UDU-0231,cashout,True
TXN00350,VAC0098,AC0027,48113.42,2025-09-01,IMPS,FIR-2025-KAL-0232,structuring,True
TXN00351,VAC0098,AC0027,48230.34,2025-09-01,UPI,FIR-2025-KAL-0232,structuring,True
TXN00352,VAC0098,AC0027,47944.52,2025-09-03,IMPS,FIR-2025-KAL-0232,structuring,True
TXN00353,VAC0098,AC0027,47603.74,2025-09-05,UPI,FIR-2025-KAL-0232,structuring,True
TXN00354,VAC0098,AC0027,41151.98,2025-09-06,UPI,FIR-2025-KAL-0232,structuring,True
TXN00355,AC0027,AC0037,182883.81,2025-09-04,NEFT,FIR-2025-KAL-0232,layering,True
TXN00356,AC0037,AC0031,147412.88,2025-09-05,IMPS,FIR-2025-KAL-0232,layering,True
TXN00357,AC0031,AC0027,132684.77,2025-09-07,NEFT,FIR-2025-KAL-0232,layering,True
TXN00358,AC0027,COA025,119233.96,2025-09-07,NEFT,FIR-2025-KAL-0232,cashout,True
TXN00359,VAC0099,AC0011,443757.0,2024-04-23,RTGS,FIR-2024-CHI-0233,deposit,True
TXN00360,VAC0099,AC0011,221878.5,2024-04-21,NEFT,FIR-2024-CHI-0233,deposit,True
TXN00361,VAC0100,AC0039,61110.5,2024-06-22,NEFT,FIR-2024-BAL-0235,deposit,True
TXN00362,VAC0100,AC0039,122221.0,2024-06-22,IMPS,FIR-2024-BAL-0235,deposit,True
TXN00363,AC0039,AC0034,96940.22,2024-06-22,IMPS,FIR-2024-BAL-0235,layering,True
TXN00364,AC0034,AC0015,81261.3,2024-06-22,NEFT,FIR-2024-BAL-0235,layering,True
TXN00365,VAC0101,AC0034,93334.0,2024-05-17,NEFT,FIR-2024-DAV-0238,deposit,True
TXN00366,VAC0101,AC0034,93334.0,2024-05-15,NEFT,FIR-2024-DAV-0238,deposit,True
TXN00367,VAC0102,AC0034,46667.0,2024-05-16,UPI,FIR-2024-DAV-0238,deposit,True
TXN00368,AC0034,AC0060,153553.2,2024-05-18,NEFT,FIR-2024-DAV-0238,layering,True
TXN00369,AC0060,AC0048,137340.6,2024-05-20,NEFT,FIR-2024-DAV-0238,layering,True
TXN00370,AC0048,COA002,115744.68,2024-05-21,NEFT,FIR-2024-DAV-0238,cashout,True
TXN00371,VAC0103,AC0005,294910.0,2025-07-28,RTGS,FIR-2025-CHI-0247,deposit,True
TXN00372,VAC0104,AC0014,44344.82,2024-03-10,UPI,FIR-2024-RAI-0249,structuring,True
TXN00373,VAC0104,AC0014,47917.03,2024-03-11,UPI,FIR-2024-RAI-0249,structuring,True
TXN00374,VAC0104,AC0014,47107.51,2024-03-13,UPI,FIR-2024-RAI-0249,structuring,True
TXN00375,VAC0104,AC0014,29600.14,2024-03-14,UPI,FIR-2024-RAI-0249,structuring,True
TXN00376,VAC0105,AC0014,84484.75,2024-03-10,NEFT,FIR-2024-RAI-0249,deposit,True
TXN00377,VAC0105,AC0014,84484.75,2024-03-13,NEFT,FIR-2024-RAI-0249,deposit,True
TXN00378,AC0014,AC0057,265936.6,2024-03-13,RTGS,FIR-2024-RAI-0249,layering,True
TXN00379,AC0057,AC0009,213293.66,2024-03-14,RTGS,FIR-2024-RAI-0249,layering,True
TXN00380,VAC0106,AC0034,31952.75,2025-01-10,UPI,FIR-2025-HAS-0251,deposit,True
TXN00381,VAC0106,AC0034,63905.5,2025-01-13,NEFT,FIR-2025-HAS-0251,deposit,True
TXN00382,VAC0107,AC0034,31952.75,2025-01-13,UPI,FIR-2025-HAS-0251,deposit,True
TXN00383,AC0034,AC0054,110092.33,2025-01-11,NEFT,FIR-2025-HAS-0251,layering,True
TXN00384,AC0054,AC0037,93873.03,2025-01-12,IMPS,FIR-2025-HAS-0251,layering,True
TXN00385,AC0037,AC0060,88361.57,2025-01-14,NEFT,FIR-2025-HAS-0251,layering,True
TXN00386,VAC0108,AC0044,518224.5,2025-05-05,RTGS,FIR-2025-RAI-0252,deposit,True
TXN00387,VAC0109,AC0044,259112.25,2025-05-02,RTGS,FIR-2025-RAI-0252,deposit,True
TXN00388,VAC0110,AC0004,15146.0,2024-07-13,IMPS,FIR-2024-KAL-0255,deposit,True
TXN00389,VAC0110,AC0004,30292.0,2024-07-12,UPI,FIR-2024-KAL-0255,deposit,True
TXN00390,VAC0111,AC0004,15146.0,2024-07-14,UPI,FIR-2024-KAL-0255,deposit,True
TXN00391,VAC0111,AC0004,15146.0,2024-07-14,UPI,FIR-2024-KAL-0255,deposit,True
TXN00392,VAC0112,AC0011,21589.5,2025-09-22,UPI,FIR-2025-SHI-0258,deposit,True
TXN00393,VAC0112,AC0011,21589.5,2025-09-19,IMPS,FIR-2025-SHI-0258,deposit,True
TXN00394,VAC0113,AC0011,43179.0,2025-09-20,IMPS,FIR-2025-SHI-0258,deposit,True
TXN00395,AC0011,AC0038,67373.95,2025-09-22,IMPS,FIR-2025-SHI-0258,layering,True
TXN00396,AC0038,COA007,57860.31,2025-09-22,NEFT,FIR-2025-SHI-0258,cashout,True
TXN00397,VAC0114,AC0047,59649.5,2024-08-18,NEFT,FIR-2024-SHI-0259,deposit,True
TXN00398,VAC0114,AC0047,29824.75,2024-08-20,UPI,FIR-2024-SHI-0259,deposit,True
TXN00399,VAC0115,AC0047,29824.75,2024-08-18,IMPS,FIR-2024-SHI-0259,deposit,True
TXN00400,AC0047,AC0028,89989.89,2024-08-18,NEFT,FIR-2024-SHI-0259,layering,True
TXN00401,AC0028,COA008,82362.16,2024-08-19,IMPS,FIR-2024-SHI-0259,cashout,True
TXN00402,VAC0116,AC0009,12090.0,2025-09-25,IMPS,FIR-2025-KAL-0262,deposit,True
TXN00403,VAC0116,AC0009,12090.0,2025-09-26,UPI,FIR-2025-KAL-0262,deposit,True
TXN00404,VAC0117,AC0009,12090.0,2025-09-26,UPI,FIR-2025-KAL-0262,deposit,True
TXN00405,AC0009,AC0051,41918.5,2025-09-27,UPI,FIR-2025-KAL-0262,layering,True
TXN00406,AC0051,AC0036,40186.36,2025-09-29,UPI,FIR-2025-KAL-0262,layering,True
TXN00407,AC0036,AC0019,32666.11,2025-09-30,UPI,FIR-2025-KAL-0262,layering,True
TXN00408,AC0019,COA024,29981.97,2025-09-30,IMPS,FIR-2025-KAL-0262,cashout,True
TXN00409,VAC0118,AC0039,53524.5,2024-11-08,IMPS,FIR-2024-MAN-0264,deposit,True
TXN00410,VAC0119,AC0039,53524.5,2024-11-08,IMPS,FIR-2024-MAN-0264,deposit,True
TXN00411,VAC0119,AC0039,53524.5,2024-11-08,NEFT,FIR-2024-MAN-0264,deposit,True
TXN00412,AC0039,AC0057,169541.16,2024-11-09,NEFT,FIR-2024-MAN-0264,layering,True
TXN00413,AC0057,COA005,138686.54,2024-11-11,NEFT,FIR-2024-MAN-0264,cashout,True
TXN00414,VAC0120,AC0050,429967.0,2024-03-14,RTGS,FIR-2024-RAI-0269,deposit,True
TXN00415,VAC0120,AC0050,429967.0,2024-03-13,RTGS,FIR-2024-RAI-0269,deposit,True
TXN00416,AC0050,AC0038,342904.84,2024-03-13,NEFT,FIR-2024-RAI-0269,layering,True
TXN00417,VAC0121,AC0024,360233.0,2024-11-26,RTGS,FIR-2024-BEN-0272,deposit,True
TXN00418,VAC0121,AC0024,360233.0,2024-11-24,RTGS,FIR-2024-BEN-0272,deposit,True
TXN00419,AC0024,AC0008,326884.26,2024-11-27,NEFT,FIR-2024-BEN-0272,layering,True
TXN00420,AC0008,AC0038,300300.38,2024-11-29,NEFT,FIR-2024-BEN-0272,layering,True
TXN00421,AC0038,AC0003,271242.09,2024-11-30,RTGS,FIR-2024-BEN-0272,layering,True
TXN00422,AC0003,COA019,226400.79,2024-11-30,RTGS,FIR-2024-BEN-0272,cashout,True
TXN00423,VAC0122,AC0019,122540.5,2025-12-23,NEFT,FIR-2025-BAG-0275,deposit,True
TXN00424,VAC0122,AC0019,245081.0,2025-12-24,RTGS,FIR-2025-BAG-0275,deposit,True
TXN00425,VAC0123,AC0019,245081.0,2025-12-22,NEFT,FIR-2025-BAG-0275,deposit,True
TXN00426,VAC0123,AC0019,245081.0,2025-12-24,NEFT,FIR-2025-BAG-0275,deposit,True
TXN00427,VAC0124,AC0007,319598.0,2025-02-15,NEFT,FIR-2025-HAS-0278,deposit,True
TXN00428,VAC0124,AC0007,319598.0,2025-02-14,NEFT,FIR-2025-HAS-0278,deposit,True
TXN00429,AC0007,AC0034,285811.61,2025-02-16,RTGS,FIR-2025-HAS-0278,layering,True
TXN00430,AC0034,COA004,270611.74,2025-02-18,RTGS,FIR-2025-HAS-0278,cashout,True
TXN00431,VAC0125,AC0060,60905.0,2024-07-14,IMPS,FIR-2024-BEL-0279,deposit,True
TXN00432,VAC0125,AC0060,30452.5,2024-07-17,UPI,FIR-2024-BEL-0279,deposit,True
TXN00433,VAC0126,AC0060,60905.0,2024-07-17,NEFT,FIR-2024-BEL-0279,deposit,True
TXN00434,AC0060,AC0009,110650.47,2024-07-16,NEFT,FIR-2024-BEL-0279,layering,True
TXN00435,AC0009,AC0043,88887.16,2024-07-17,NEFT,FIR-2024-BEL-0279,layering,True
TXN00436,AC0043,AC0046,77032.84,2024-07-19,NEFT,FIR-2024-BEL-0279,layering,True
TXN00437,VAC0127,AC0047,48117.82,2024-12-28,UPI,FIR-2024-KAL-0286,structuring,True
TXN00438,VAC0127,AC0047,47095.35,2024-12-30,IMPS,FIR-2024-KAL-0286,structuring,True
TXN00439,VAC0127,AC0047,43621.87,2024-12-31,UPI,FIR-2024-KAL-0286,structuring,True
TXN00440,VAC0127,AC0047,32250.96,2025-01-01,UPI,FIR-2024-KAL-0286,structuring,True
TXN00441,VAC0128,AC0017,46582.39,2025-08-31,UPI,FIR-2025-KOL-0290,structuring,True
TXN00442,VAC0128,AC0017,48658.85,2025-08-31,UPI,FIR-2025-KOL-0290,structuring,True
TXN00443,VAC0128,AC0017,43327.35,2025-09-01,IMPS,FIR-2025-KOL-0290,structuring,True
TXN00444,VAC0128,AC0017,42907.6,2025-09-03,IMPS,FIR-2025-KOL-0290,structuring,True
TXN00445,VAC0128,AC0017,47325.12,2025-09-05,UPI,FIR-2025-KOL-0290,structuring,True
TXN00446,VAC0128,AC0017,40068.47,2025-09-07,UPI,FIR-2025-KOL-0290,structuring,True
TXN00447,VAC0128,AC0017,45136.32,2025-09-07,IMPS,FIR-2025-KOL-0290,structuring,True
TXN00448,VAC0128,AC0017,49532.21,2025-09-07,UPI,FIR-2025-KOL-0290,structuring,True
TXN00449,VAC0128,AC0017,40789.77,2025-09-08,UPI,FIR-2025-KOL-0290,structuring,True
TXN00450,VAC0128,AC0017,44650.59,2025-09-08,UPI,FIR-2025-KOL-0290,structuring,True
TXN00451,VAC0128,AC0017,35009.33,2025-09-08,IMPS,FIR-2025-KOL-0290,structuring,True
TXN00452,AC0017,AC0038,445523.74,2025-09-01,RTGS,FIR-2025-KOL-0290,layering,True
TXN00453,AC0038,AC0027,401448.02,2025-09-03,RTGS,FIR-2025-KOL-0290,layering,True
TXN00454,VAC0129,AC0005,102304.0,2025-05-28,IMPS,FIR-2025-DHA-0291,deposit,True
TXN00455,AC0005,AC0060,89154.99,2025-05-29,IMPS,FIR-2025-DHA-0291,layering,True
TXN00456,VAC0130,AC0003,46815.42,2024-08-20,IMPS,FIR-2024-UDU-0297,structuring,True
TXN00457,VAC0130,AC0003,41645.95,2024-08-22,UPI,FIR-2024-UDU-0297,structuring,True
TXN00458,VAC0130,AC0003,46201.33,2024-08-23,IMPS,FIR-2024-UDU-0297,structuring,True
TXN00459,VAC0130,AC0003,41880.98,2024-08-24,UPI,FIR-2024-UDU-0297,structuring,True
TXN00460,VAC0130,AC0003,40627.64,2024-08-26,UPI,FIR-2024-UDU-0297,structuring,True
TXN00461,VAC0130,AC0003,42037.78,2024-08-27,UPI,FIR-2024-UDU-0297,structuring,True
TXN00462,VAC0130,AC0003,49523.55,2024-08-28,UPI,FIR-2024-UDU-0297,structuring,True
TXN00463,VAC0130,AC0003,13133.35,2024-08-28,UPI,FIR-2024-UDU-0297,structuring,True
TXN00464,AC0003,AC0021,300652.22,2024-08-23,NEFT,FIR-2024-UDU-0297,layering,True
TXN00465,VAC0131,AC0028,978300.0,2024-01-26,RTGS,FIR-2024-RAI-0299,deposit,True
TXN00466,VAC0131,AC0028,978300.0,2024-01-28,RTGS,FIR-2024-RAI-0299,deposit,True
TXN00467,AC0028,AC0049,784541.48,2024-01-29,NEFT,FIR-2024-RAI-0299,layering,True
TXN00468,AC0049,AC0010,757904.56,2024-01-29,RTGS,FIR-2024-RAI-0299,layering,True
TXN00469,AC0010,AC0025,656402.84,2024-01-29,NEFT,FIR-2024-RAI-0299,layering,True
TXN00470,AC0025,COA003,598824.02,2024-01-31,NEFT,FIR-2024-RAI-0299,cashout,True
TXN00471,VAC0132,AC0015,49556.42,2024-03-21,UPI,FIR-2024-CHI-0304,structuring,True
TXN00472,VAC0132,AC0015,42978.98,2024-03-23,IMPS,FIR-2024-CHI-0304,structuring,True
TXN00473,VAC0132,AC0015,33771.59,2024-03-23,UPI,FIR-2024-CHI-0304,structuring,True
TXN00474,VAC0133,AC0015,63153.5,2024-03-24,IMPS,FIR-2024-CHI-0304,deposit,True
TXN00475,AC0015,AC0059,228494.07,2024-03-24,NEFT,FIR-2024-CHI-0304,layering,True
TXN00476,AC0059,AC0050,207614.64,2024-03-26,NEFT,FIR-2024-CHI-0304,layering,True
TXN00477,AC0050,AC0010,176565.72,2024-03-26,IMPS,FIR-2024-CHI-0304,layering,True
TXN00478,AC0010,COA021,154960.52,2024-03-27,IMPS,FIR-2024-CHI-0304,cashout,True
TXN00479,VAC0134,AC0029,64178.0,2025-09-24,NEFT,FIR-2025-CHI-0306,deposit,True
TXN00480,VAC0135,AC0029,64178.0,2025-09-22,IMPS,FIR-2025-CHI-0306,deposit,True
TXN00481,AC0029,AC0042,201194.22,2025-09-24,RTGS,FIR-2025-CHI-0306,layering,True
TXN00482,VAC0136,AC0026,30097.0,2024-02-12,IMPS,FIR-2024-BAL-0307,deposit,True
TXN00483,AC0026,AC0005,55637.67,2024-02-14,IMPS,FIR-2024-BAL-0307,layering,True
TXN00484,AC0005,AC0054,48537.02,2024-02-14,UPI,FIR-2024-BAL-0307,layering,True
TXN00485,AC0054,AC0038,42822.3,2024-02-16,IMPS,FIR-2024-BAL-0307,layering,True
TXN00486,AC0038,COA009,39018.82,2024-02-16,IMPS,FIR-2024-BAL-0307,cashout,True
TXN00487,VAC0137,AC0003,116612.0,2025-02-19,NEFT,FIR-2025-BAG-0313,deposit,True
TXN00488,AC0003,AC0024,196704.33,2025-02-21,NEFT,FIR-2025-BAG-0313,layering,True
TXN00489,AC0024,AC0021,163741.96,2025-02-21,IMPS,FIR-2025-BAG-0313,layering,True
TXN00490,AC0021,AC0007,133199.91,2025-02-21,IMPS,FIR-2025-BAG-0313,layering,True
TXN00491,AC0007,COA001,112757.77,2025-02-21,NEFT,FIR-2025-BAG-0313,cashout,True
TXN00492,VAC0138,AC0007,36574.25,2025-07-18,UPI,FIR-2025-TUM-0316,deposit,True
TXN00493,VAC0138,AC0007,73148.5,2025-07-18,NEFT,FIR-2025-TUM-0316,deposit,True
TXN00494,VAC0139,AC0007,73148.5,2025-07-16,NEFT,FIR-2025-TUM-0316,deposit,True
TXN00495,VAC0139,AC0007,73148.5,2025-07-17,NEFT,FIR-2025-TUM-0316,deposit,True
TXN00496,AC0007,AC0017,133739.2,2025-07-18,IMPS,FIR-2025-TUM-0316,layering,True
TXN00497,AC0017,AC0044,124787.81,2025-07-18,NEFT,FIR-2025-TUM-0316,layering,True
TXN00498,AC0044,AC0040,119773.48,2025-07-20,IMPS,FIR-2025-TUM-0316,layering,True
TXN00499,AC0040,COA010,112627.6,2025-07-22,NEFT,FIR-2025-TUM-0316,cashout,True
TXN00500,VAC0140,AC0037,61630.0,2025-04-27,IMPS,FIR-2025-MYS-0321,deposit,True
TXN00501,VAC0140,AC0037,30815.0,2025-04-24,IMPS,FIR-2025-MYS-0321,deposit,True
TXN00502,VAC0141,AC0037,61630.0,2025-04-25,NEFT,FIR-2025-MYS-0321,deposit,True
TXN00503,VAC0142,AC0039,13670.5,2024-12-28,UPI,FIR-2024-KAL-0322,deposit,True
TXN00504,VAC0143,AC0025,177883.0,2025-06-13,IMPS,FIR-2025-SHI-0325,deposit,True
TXN00505,VAC0143,AC0025,355766.0,2025-06-14,RTGS,FIR-2025-SHI-0325,deposit,True
TXN00506,AC0025,AC0030,337588.4,2025-06-13,NEFT,FIR-2025-SHI-0325,layering,True
TXN00507,AC0030,AC0057,292249.49,2025-06-14,NEFT,FIR-2025-SHI-0325,layering,True
TXN00508,AC0057,AC0033,263167.72,2025-06-16,RTGS,FIR-2025-SHI-0325,layering,True
TXN00509,VAC0144,AC0026,101464.5,2025-08-02,IMPS,FIR-2025-KAL-0330,deposit,True
TXN00510,VAC0144,AC0026,202929.0,2025-07-31,RTGS,FIR-2025-KAL-0330,deposit,True
TXN00511,AC0026,AC0055,155705.92,2025-07-31,NEFT,FIR-2025-KAL-0330,layering,True
TXN00512,AC0055,AC0012,144593.59,2025-08-02,NEFT,FIR-2025-KAL-0330,layering,True
TXN00513,AC0012,COA018,134305.41,2025-08-02,IMPS,FIR-2025-KAL-0330,cashout,True
TXN00514,VAC0145,AC0026,87249.0,2024-11-20,IMPS,FIR-2024-BEN-0331,deposit,True
TXN00515,VAC0145,AC0026,43624.5,2024-11-21,IMPS,FIR-2024-BEN-0331,deposit,True
TXN00516,VAC0146,AC0026,43624.5,2024-11-23,UPI,FIR-2024-BEN-0331,deposit,True
TXN00517,VAC0146,AC0026,87249.0,2024-11-23,IMPS,FIR-2024-BEN-0331,deposit,True
TXN00518,AC0026,AC0050,150585.43,2024-11-22,IMPS,FIR-2024-BEN-0331,layering,True
TXN00519,AC0050,AC0029,140610.52,2024-11-23,IMPS,FIR-2024-BEN-0331,layering,True
TXN00520,AC0029,AC0012,123952.66,2024-11-24,NEFT,FIR-2024-BEN-0331,layering,True
TXN00521,AC0012,COA022,115842.68,2024-11-24,NEFT,FIR-2024-BEN-0331,cashout,True
TXN00522,VAC0147,AC0008,40120.33,2025-01-25,IMPS,FIR-2025-TUM-0333,structuring,True
TXN00523,VAC0147,AC0008,46940.78,2025-01-26,UPI,FIR-2025-TUM-0333,structuring,True
TXN00524,VAC0147,AC0008,41900.28,2025-01-26,UPI,FIR-2025-TUM-0333,structuring,True
TXN00525,VAC0147,AC0008,42411.31,2025-01-28,IMPS,FIR-2025-TUM-0333,structuring,True
